Name,Latitude,Longitude,Elevation [Feet],Turnpoint,ID[6],Comments,ICAO Identifier
Thame Church,51.7509,-0.981,377,Church Tower,ThmChr,"NW side of town, 500m SSW of rbt on A418 to Aylesbury. Difficult to find.",
Todhead,56.8835833,-2.2152833,262,Lighthouse,Todhed,"5 NMl S of Stonehaven, at Todhead Point. Easy to find and on chart.",
Thetford,52.4117167,0.76285,128,A1066/A1088,Thtfrd,"Roundabout, SE edge of town just S of river Thet. Easy to find and on chart.",
Thorngumbald,53.7209667,-0.1710833,10,Crossroads,Thrngm,"A1033 crossroads in village centre, 7 ESE of Hull. Difficult to find.",
Thirsk,54.23445,-1.3263167,108,A170/A19,Thirsk,"E side of town, 3 NMl NE of Topcliffe A/F on edge of ATZ. Easy to find and on chart.",
Thame Rail Bridge,51.7757,-0.95015,289,A418/Rail Bridge,ThmRlB,"A418/Rail Bridge. NW of Haddenham, 2nm NE of Thame. Easy to find and on chart.",
Thornhill,55.2403,-3.7774667,20,A702/River,Thrnhl,Bridge over river Nith on W side of town. Easy to find and on chart.,
Thornton,56.16295,-3.1378833,351,A92/Rail Bridge,Thrntn,"SE side of town, 3 NMl N of Kircaldy. Easy to find and on chart.",
Thrapston,52.3912667,-0.52385,266,A14/A605 Junction,Thrpst,"Where line of A605 crosses centre of A14, SE edge of town. Easy to find and on chart.",
Tintern Abbey,51.69675,-2.6769167,35,Centre of ruined abbey,Tntrnb,In loop of R Wye 5 Nml N of Chepstow. Local knowledge required.,
Tibenham,52.4574833,1.1615833,186,Clubhouse,Tibnhm,Norfolk GC site. Clubhouse is E of airfield. Difficult to find.,
Tideswell Church,53.2786667,-1.7725,978,Church tower,Tdswll,Village 2NMl SW of Derby & Lancs GC site at Camphill. Easy to find but not on chart.,
Tiverton East,50.9174833,-3.3561167,502,M5 J27/A361,Tivrtn,5 NMl E of Tiverton. Easy to find and on chart.,
Tomatin,57.3358333,-3.9811167,984,A9/River Bridge,Tomatn,"East of Tomatin village and railway line.  11 NMl NNWof Aviemore. Caution, rugged terrain. Easy to find but not on chart.",
Tiptree,51.8168,0.7445833,220,Crossroads,Tiptre,S of two T junctions in village centre. LTMA base 3500 1 NMl to W. Difficult to find.,
Tisbury,51.05895,-2.0814333,318,Rail Br. over Road,Tisbur,200m SW of station on S side of town. Difficult to find.,
Tiverton,50.9138333,-3.4924333,407,A361/A396,Tivert,"Rbt NNW edge of town, note other rbt NE of town. Difficult to find.",
Thornbury Northeast,51.63755,-2.4521,384,M5 J14/B4509,Thrnbr,"3 NMl NE of Thornbury on E side of Falfield, 1.5 NMl SW of M5 Services. Easy to find and on chart.",
Telford NW,52.7591667,-2.5491167,177,A442/B5062,TlfrdN,"Crossroads in Crudgington village, 4 NMl NW of Telford.  Avoid Shawbury and Ternhill traffic to NW. Easy to find and on chart.",
Tockwith,53.9653,-1.29105,75,Church Spire,Tckwth,Centre of village E side of Marston Moor disused airfield. Difficult to find.,
Toddington,51.94755,-0.5023667,299,M1 Services Bridge,Tddngt,TMA 3500ft. Easy to find and on chart.,
Tongue,58.4760833,-4.4176833,150,A836 T junction,Tongue,At acute bend in centre of village SE of causeway across Kyle of Tongue. Easy to find and on chart.,
Tomintoul,57.2530333,-3.3726667,1312,A939/B9008,Tomntl,T junction E side of town. Difficult to find.,
Tontine Inn,54.39025,-1.319,180,A172 bridge over A19,Tntnnn,"Flyover, Y shaped junction 5 NMl NE of Northallerton. Easy to find and on chart.",
Torver,54.3380667,-3.1024333,351,A593/A5084,Torver,T Junction in village west side of Coniston Water. Easy to find and on chart.,
Towcester,52.1396333,-0.99685,289,A5/A43 Rbt,Twcstr,NW side of Town. Easy to find and on chart.,
Tregaron,52.2199167,-3.9341833,574,Bridge,Tregrn,A485/B4343 bridge over river in centre of town. Easy to find and on chart.,
Turriff,57.5333,-2.4614333,197,A947/B9024,Turrff,"T junct S side of town just S of river, note VRP for Aberdeen. Easy to find and on chart.",
Trowbridge,51.3191167,-2.2134833,121,Station/ A366 Bridge,Trwbrd,"Road Br over rly SE side of station, Near Town Centre. Difficult to find.",
Truro NE,50.2722333,-5.0346167,245,A39/A390,TruroN,T junction NE side of city. Easy to find and on chart.,
Truleigh,50.88345,-0.2602333,708,Aerial W,Trulgh,"W Aerial Mast on S Downs at 708 ft spot height on 1:250,000 map, between DDK and STE. LTMA overhead at 3500 ft. Look for and avoid ILS and other traffic into Shoreham. Local knowledge required.",
Truro West,50.25815,-5.0742833,15,Rail Junction,TruroW,Rail Y junction just S of A390 on WSW side of city.  Avoid Truro airfield ATZ to NW. Easy to find and on chart.,
Treyford,50.9593,-0.82695,194,T junction,Trefrd,S side of village under S Downs ridge between Cocking and Harting. Local knowledge required.,
Telford SW,52.6363833,-2.5258667,180,A4169 Bridge,Telfod,"Bridge over river Severn at Buildwas, west end of Ironbridge gorge just W of power station. 3NMl SW of Telford. Easy to find and on chart.",
Tuxford Rail Junction,53.2255667,-0.8776,154,Rail/Rail Crossing,TxfrdR,1 NMl SE of Village. Easy to find and on chart.,
Tulla Loch East,56.5548333,-4.7490667,361,A82/E end,TllLch,E end of water by the A 82 and a track to Allachader. Difficult to find.,
Tummel Bridge,56.7078667,-4.0235,492,B846/River,TmmlBr,Bridge over river Tummel W side of village at W end of Loch Tummel. 10 NMl W of Pitlochry. Easy to find and on chart.,
Tulla Loch West,56.5397333,-4.8135333,558,River Shira Bridge,TullaL,"Victoria Bridge at Forest Lodge, west end of Loch Tulla.  Between Rannoch and Dalmally. Caution - rugged terrain. Easy to find and on chart.",
Ullswater,54.6112833,-2.8321833,66,A592/B5320,Ullswt,T junct N side of water W of Pooley Br vill. 17 NMl N of Kendal. Easy to find and on chart.,
Ulpha,54.3264167,-3.2371333,213,Bridge,Ulpha,"Minor road bridge over river Duddon at Ulpha village, 3NMl NNW of Broughton-in-Furness. Caution, rugged terrain. Easy to find but not on chart.",
Ulverston,54.2025333,-3.0828833,62,Monument,Ulvrst,"On hill NE edge of town, 300 m NW of A 390. Difficult to find.",
Upavon Hangar W,51.2903167,-1.7789667,575,SE corner of west hangar,UpvnHn,"NE side of small grass A/F, west of three hangars.  Near Wyvern Army GC clubhouse between the hangars.  1.5 NMl E of artillery range danger area D125. Difficult to find.",EGDJ
Ullapool,57.9045833,-5.1604,65,A835 bridge,Ullapl,"Br over R Ullapool, N side of town.  Look out for traffic on ADR W6D. Easy to find and on chart.",
Uppingham N,52.5963333,-0.7250333,410,A47/A6003,Uppngh,1 NMl N of town. Easy to find and on chart.,
Upper Sapey,52.2673,-2.4621,546,Crossroads,UpprSp,Cross roads in middle of village on B4203. 9km N of Bromyard. Difficult to find.,
Upwood Hangar,52.43245,-0.1475167,75,Centre of club hangar SW end of grass runway,UpwdHn,0.5 NMl N of Upwood Village. Difficult to find.,
Usk,51.7182667,-2.8462667,80,Clubhouse,Usk,S Wales GC site. Local knowledge required.,
Uttoxeter,52.8963667,-1.8597833,236,B5017/Rail Bridge,Uttxtr,"Just W of stn, SE edge of Town, 0.5 NMl NW of r'course. Easy to find and on chart.",
Uffington White Horse,51.5778333,-1.56645,785,Head of White Horse,Uffngt,7 NMl east of Swindon. White horse is stylised shape galloping west. Easy to find but not on chart.,
Vyrnwy,52.7627667,-3.4540833,167,Dam Wall NE Side,Vyrnwy,"Dam/B4393, no fields. Easy to find and on chart.",
Waterbeck,55.0852833,-3.1849333,355,B725/B722,Wtrbck,T junction W side of village 7 NMl ESE of Lockerbie. Easy to find but not on chart.,
Walford,52.3485333,-2.8950333,299,A4113/B4530,Walfrd,"T junction NE side of village, 5 NMl E of Knighton. Difficult to find.",
Wantage,51.5975333,-1.4229,322,A338 roundabout,Wantag,Only roundabout on A338 N side of town towards Grove. Easy to find but not on chart.,
Watton,52.5640833,0.8488667,207,R/W 28/10 W End,Watton,Disused airfield 1 NMl SW of village. Easy to find and on chart.,
Warcop,54.5305333,-2.3984833,475,Bridge over R Eden,Warcop,"SW side of village 4 NMl SE of Appleby. W of Crossfell ridge, avoid D407 1NMl to the NE. Difficult to find.",
Washington,50.9095667,-0.40805,102,A24/A283 Roundabout,Wshngt,"3 NMl ESE of Parham, LTMA is 1 NMl 3500 ft to the NE. Easy to find and on chart.",
Watford Gap,52.30895,-1.1238667,276,M1 Serv/B5385 Br,WtfrdG,Bridge over M1 N side of service area. Easy to find and on chart.,
Whiteburn,55.719,-2.6519333,690,A697/A6089,Whtbrn,Y junction 4 NMl E of Lauder. Easy to find and on chart.,
Weldon Bridge,55.28135,-1.78285,164,A697/River Coquet,WldnBr,5 Nml E of Rothbury. Easy to find and on chart.,
Wetherby South,53.8559833,-1.3441167,52,A1 Bridge over A64,WthrbS,5 NMl S of Wetherby and 4 NMl SSW of Tadcaster. Easy to find and on chart.,
Whitby Bridge,54.4787667,-0.61375,50,A171 bridge over river Esk,WhtbBr,S side of town. Easy to find and on chart.,
Winchcombe,51.9657833,-1.9552667,161,Rail/A3632 Br,Wnchcm,"Bridge over disused rly, 1 Nml NE of Village. Difficult to find.",
Woodchurch Farm,51.1,0.7786667,140,Grass Airstrip,Wdchrc,"4 Nml SW of Ashford, avoids Lashenden Airfield to the NW. Local knowledge required.",
Widdrington Station,55.2414667,-1.6167833,157,Rail/B1337,Wddrng,5 Nml NNW of Ashington. Easy to find and on chart.,
Witheridge,50.9111333,-3.6968667,663,T-junction,Wthrdg,"B3137/B3042, 9NMl W of Tiverton. Easy to find and on chart.",
Windermere,54.3642167,-2.9198333,148,A592/A5074,Wndrmr,Crossroads S side of town. Easy to find but not on chart.,
Waldershare Park,51.1718333,1.2759833,375,Gliding Site,Wldrsh,Channel GC site.  2 NMl NNW of Dover. Local knowledge required.,
Westbury NE,51.2734333,-2.1590833,220,Building,WstbrN,"East end of group of buildings N of rail line, site of old Cement Works chimney, now demolished. Easy to find and on chart.",
Westcott,51.8570667,-0.9783167,374,A41/Dis Rly,Wstctt,Where old railway intersects A41 NW of disused airfield. Easy to find and on chart.,
Wellington,50.9847833,-3.2396833,469,B3187 br over Rail,Wllngt,NW side of town.  6 NMl WSW of Taunton. Easy to find and on chart.,
Welford,51.4556833,-1.4130333,285,Church Spire,Welfrd,Between disused airfield and M4. Difficult to find.,
Wendling,52.6991667,0.8482833,236,Old runway intersection,Wndlng,Centre of disused airfield 4NMl W of E Dereham.  Avoid military traffic on Marham approach to N. Easy to find but not on chart.,
Westbury,51.2721167,-2.1942,200,Rail Triangle/Bridge,Westbr,Small Br over Rly NW side of triangular junct N of town. Difficult to find.,
Wetherby,53.9225167,-1.38235,43,A1/River bridge,Wethrb,"S of town, over River Wharfe. Easy to find and on chart.",
Weymouth,50.6135333,-2.4583833,30,A353 bridge,Weymth,"Bridge over river Wey between two roundabouts, 1 NMl N of Portland harbour. Easy to find but not on chart.",
Wigton,54.8293667,-3.1642,98,Rail station,Wigton,N side of town just S of A596. Easy to find and on chart.,
Wing W,51.9007667,-0.7641833,460,West end of old runway,Wing W,"Wing disused airfield, W end of a line of trees. Difficult to find.",
Whitchurch Hants,51.2381667,-1.3459,360,A34/Rail,Whtchr,"A34 bridge over rail, NW side of village. Easy to find and on chart.",
Whiddon Down,50.72095,-3.8489833,361,A30 Bridge,WhddnD,"Minor road over A30, 0.5 Nml NE of Whiddon Down village, 5 Nml E of Okehampton. Easy to find and on chart.",
Whitchurch Shropshire,52.9671833,-2.6717667,331,A525/Rail Br,Whitch,"Just S of station, E side of town. Easy to find and on chart.",
Whitehaven Marina,54.5499,-3.5894167,10,Marina entrance,Whthvn,E side of harbour. Easy to find but not on chart.,
Whittington,52.565,0.5273833,75,A134/B1112 Rbt,Whttng,NW side of village S of Br over R Wissey. 5 NMl ESE of Downham Mkt. Marham military airfield 6 NMl to N. Easy to find and on chart.,
Whiteadder Reservoir,55.8694,-2.56725,95,E end of B6355 Causeway,Whtddr,"Where B6355 crosses water, 1 NMl SW of 1535 ft spot height.9 NMl S of Dunbar. Easy to find and on chart.",
Whitstable,51.3576333,1.0335167,289,Station,Whtstb,Near town centre. Difficult to find.,
Whitchurch Shropshire West,52.9637167,-2.7955833,223,A539/A525,Whitcu,T juntion 4 NMl W of town. Difficult to find.,
Whickham,54.9222167,-1.6760667,105,A692/A6076,Whckhm,"1 NMl S of town, 3 NMl W of Gateshead, CTR to NW. Difficult to find.",
Wingham,51.27215,1.21315,276,Church Spire,Winghm,100 m W of A257/B2046 junction in village centre. Difficult to find.,
Wick West,58.47135,-3.3012167,70,Watten crossroads,Wick W,"A882/B870, 7 NMl W of active Wick airfield, S of Lake Watten. Easy to find and on chart.",
Wimbleball,51.07565,-3.4618,351,Reservoir Causeway,Wmblbl,E end of most E of two causeways crossing N side of reservoir. 7 NMl S of Minehead. Difficult to find.,
Wincanton,51.0657167,-2.4141,371,Grandstand S side,Wncntn,Racecourse grandstand NNW edge of town. Difficult to find.,
Wisbech,52.6672333,0.1595167,7,A1101/River Bridge,Wisbch,Bride over River Nene in Town Centre. Easy to find and on chart.,
Wilton West,51.0794667,-1.9337167,305,A30/River,WiltnW,"Br. over R. Nadder S edge of Barford St Martin village, 2.5 NMl W of Wilton. Inbound Boscombe traffic in E winds. Easy to find and on chart.",
Warkworth Bridge,55.3495333,-1.6096333,32,A1068 bridge/ River Coquet,Wrkwrt,"1NMl NW of Amble, N of Warkworth Castle. Easy to find and on chart.",
West Lomond Hill,56.2455,-3.29685,1713,Trig point,WLmndH,"1713 ft spot height, 4 NML NNE of Portmoak. Difficult to find.",
Willersley,52.1223333,-3.0008667,223,A438/A4111,Wllrsl,T junction E side of village. Easy to find but not on chart.,
Wells,51.2102667,-2.6431667,151,Cathedral Tower,Wells,City Centre. Easy to find but not on chart.,
Waternish Point,57.6077333,-6.6341333,33,Lighthouse,Wtrnsh,"Most NW point on the Isle of Skye.  Caution, rugged terrain. Easy to find and on chart.",
Worlingworth,52.2609,1.2606333,197,T junction,Wrlngw,S side of village E of Poplar Farm. Local knowledge required.,
Woolley Down,51.5228167,-1.4251333,459,A338 T junction,WllDwn,"E of South Fawley village, 4 NMl S of Wantage. Minor road goes E from A338 near monument. Difficult to find.",
Wormingford East,51.956,0.87695,125,Reservoir,Wrmngf,"Central of 3 Small Reservoirs. Just E of A134, 6k E of Wormingford A/F. Difficult to find.",
Wormingford West,51.9461833,0.71405,220,Y-junction,Wormin,Centre of South-Easterly of two Y road junctions. 6k W of  Wormingford A/F. Difficult to find.,
Welshpool NE,52.67195,-3.1152,215,River/rail Br,Wlshpl,Over river Severn 1.5 NMl NE of town. Easy to find and on chart.,
Wantage Northwest,51.6127667,-1.4884167,249,Rail/A417,WntgNr,A417 bridge over railway 2.5 NMl NW of town. Easy to find and on chart.,
Weston Finish Point,51.8689333,-1.1988167,225,M40 J9 with A34/A41,FinPnt,"Oxford club remote finish point used by arrangement with Weston-on-the-Green parachuting organisation. Inside D129 permanent danger area for parachuting, 1NML SE of airfield. Do not use as a TP. Easy to find and on chart.",
Woburn Abbey,51.9833667,-0.5996167,348,Lake/Y Junct,Wbrnbb,"Y junction in drive, W of house on E side of lake. Easy to find but not on chart.",
Worcester Racecourse,52.19625,-2.2333167,167,Grandstand SW,Wrcstr,SW side of Grandstand. W side of city by river & cricket grd. Difficult to find.,
Woodall Services,53.31525,-1.2823333,410,M1 services,WdllSr,Centre of motorway services complex 8 NMl SE of Sheffield and 3 NMl W of Nether Thorpe airfield. Easy to find and on chart.,
Woore,52.9772167,-2.40295,253,A51/A525(S),Woore,"S of two T junct in village centre, 7 NMl W of Stoke-on-Trent. Local knowledge required.",
Weston-on-the-green,51.8804833,-1.2198167,282,Grass Airfield,Wstnnt,Oxford GC site at Parachuting Site in Danger Area D129. Avoid. Local knowledge required.,
Wooler East,55.5317833,-1.8347333,66,Most N mast,Wooler,537 ft mast [most N of 2] on hill 6 NMl E of Wooler. Difficult to find.,
Woburn,52.0264833,-0.60395,305,M1 J13/A5140,Woburn,S of Cranfield ATZ. Easy to find and on chart.,
Walton on Naze Pier,51.84665,1.2713167,20,Pier entrance,WltnnN,"West end of pier, 5 NMl S of Harwich. Easy to find but not on chart.",
Wooler,55.5477,-2.0120167,59,A697/B6348,Woolr2,"T junction in village centre, W of river bridge. Difficult to find.",
Worcester,52.21265,-2.1584667,157,M5 J6 /A449,Worces,NE side of city. Easy to find and on chart.,
Wragby,53.2875167,-0.3014167,79,A157/A158,Wragby,Village centre. Difficult to find.,
Workington,54.6491667,-3.5571167,30,Bridge,Wrkngt,"Rail over river Derwent, N side of town. Easy to find but not on chart.",
Wormingford,51.9441,0.8032833,236,Hangar,Wormig,150m N of E end of R/W 26 at site of Essex & Suffolk GC. Difficult to find.,
Wroughton,51.5067,-1.8017667,643,R/W Intersection,Wrghtn,"Centre of Disused Airfield, now a Solar Farm. Easy to find and on chart.",
Winslow,51.9484667,-0.8860333,381,Rail Bridge/A413,Winslw,8 NMl WNW of Leighton Buzzard. Easy to find and on chart.,
Wattisham,52.1274333,0.9559333,284,R/W 23 Mid Point,Wttshm,"Military airfield with MATZ, site of Anglia RAFGSA Club. Local knowledge required.",EGUW
Waterbeach N,52.2974833,0.1827167,15,Roundabout,Wtrbch,"On A10 1NMl N of disused airfield. Look for and avoid Cambridge traffic. Outside Cambridge LoA radio zone, use as alternative to CAM. Easy to find but not on chart.",
Worthing,50.83885,-0.3931333,62,A24/A27,Wrthng,"Roundabout N side of town, A24 from Findon & Horsham. Easy to find but not on chart.",
Worthen,52.63605,-2.9945333,338,B4386 Crossroads,Worthn,"Village centre near church, 8NMl NW of Long Mynd. Local knowledge required.",
Watlington,51.6433,-1.0064,360,B480/B4009 east,Wtlngt,"T junction E side of village, avoid Benson traffic. Easy to find but not on chart.",
Wast Water E,54.4568167,-3.2645,246,Bridge,WstWtr,"Bridge over Lingmell Beck NE end of Wast Water lake, 12 NMl ESE of Whitehaven.  Caution, rugged terrain. Easy to find but not on chart.",
